,prefix,input_text,target_text,doi
18842,,The main objective was to verify whether IFNs treatment in Secondary Progressive Multiple Sclerosis (SPMS) is more effective than placebo in reducing the number of patients who experience disability progression.,The main objective of this review was to verify whether IFNs in patients with SPMS are more effective than placebo in reducing the number of patients who experience disability progression during the 2-3 years follow-up.,10.1002/14651858.CD005181.pub3
18843,,"In the future, no new RCTs for IFNs versus placebo in SPMS will probably be undertaken, because research is now focusing on innovative drugs.",Research focused on innovative drugs is mandatory.,10.1002/14651858.CD005181.pub3
18844,,Further research on the operating properties of these indices is needed given the lack of a fully-validated endoscopic scoring instrument for the evaluation of disease activity in ulcerative colitis.,The researchers investigated the validity of various endoscopic indices for assessing disease activity in ulcerative colitis.,10.1002/14651858.CD011450.pub2
18845,,"While the UCEIS, UCCIS and Mayo Clinic Endoscopic Subscore have undergone extensive validation, none of these instruments have been fully validated and only two studies assessed responsiveness.","While the Ulcerative Colitis Endoscopic Index of Severity, Mayo Clinic Endoscopic Subscore, and the Ulcerative Colitis Colonoscopic Index of Serverity have undergone extensive validation compared to the other indices, none of these instruments have been fully validated,",10.1002/14651858.CD011450.pub2
18846,,Further research on the operating properties of these indices is needed given the lack of a fully-validated endoscopic scoring instrument for the evaluation of disease activity in ulcerative colitis.,Further research on the operating properties of these indices is needed given the lack of a fully-validated endoscopic scoring instrument for the evaluation of disease activity in ulcerative colitis.,10.1002/14651858.CD011450.pub2
18847,,Radical hysterectomy is one of the standard treatments for stage Ia2 to IIa cervical cancer.,Radical hysterectomy is one of the standard treatments for early stage cervical cancer.,10.1002/14651858.CD012828.pub2
18848,,"Nerve-sparing radical hysterectomy is a modified radical hysterectomy, developed to permit resection of oncologically relevant tissues surrounding the cervical lesion, while preserving the pelvic autonomic nerves.",Nerve-sparing radical hysterectomy is a modified radical hysterectomy technique developed to preserve pelvic nerves in order to prevent bladder dysfunction.,10.1002/14651858.CD012828.pub2
18849,,We could not analyse the relative effect of the two surgical techniques on quality of life due to inconsistent data reported.,We could not assess the relative effect of these two operations on quality of life due to inconsistent data reported.,10.1002/14651858.CD012828.pub2
18850,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",The certainty of the evidence is therefore low or very low.,10.1002/14651858.CD012828.pub2
18851,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",Nerve-sparing radical hysterectomy may reduce the chance of bladder dysfunction compared to standard radical hysterectomy.,10.1002/14651858.CD012828.pub2
18852,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.","However, the certainty of this evidence is low and further studies have the potential to better inform this outcome.",10.1002/14651858.CD012828.pub2
18853,,"Anti-D, given within 72 hours after childbirth, reduces the risk of RhD alloimmunisation in Rhesus negative women who have given birth to a Rhesus positive infant.",Immunisation of Rhesus negative women with anti-D after the birth of a Rhesus positive infant reduces the chances of developing Rhesus antibodies.,10.1002/14651858.CD000021
18854,,"The four included studies involved 163 participants, mainly active young adult males.",This review included four trials that involved 163 participants who were mainly active young adult males.,10.1002/14651858.CD004325.pub2
18855,,All had had a primary (first time) traumatic anterior shoulder dislocation.,All had had a primary (first time) anterior shoulder dislocation as a result of injury.,10.1002/14651858.CD004325.pub2
18856,,Methodological quality was variable.,Methodological quality of the trials was variable.,10.1002/14651858.CD004325.pub2
18857,,"The other, an inadequately reported, trial found significantly fewer people in the surgical group failed to attain previous levels of sports activity.",The other trial found significantly fewer people in the surgical group failing to attain previous levels of sports activity.,10.1002/14651858.CD004325.pub2
18858,,"Pooled results from all four trials showed that subsequent instability, either redislocation or subluxation, was statistically significantly less frequent in the surgical group (risk ratio 0.25, 95% confidence interval 0.14 to 0.44).","Pooled results from the three trials that were reported in full (124 participants) showed that subsequent instability, either redislocation or subluxation (partial dislocation), was significantly less frequent in the surgical group.",10.1002/14651858.CD004325.pub2
18859,,Half (17/33) of the conservatively treated patients with shoulder instability in these three trials opted for subsequent surgery.,Half (17/33) of the conservatively treated patients with shoulder instability in these three trials opted for subsequent surgery.,10.1002/14651858.CD004325.pub2
18860,,The only complication reported was a septic joint in a surgically treated patient.,The only complication of treatment reported was an infected joint in a surgically treated patient.,10.1002/14651858.CD004325.pub2
18861,,Neuroblastoma is a rare malignant disease and mainly affects infants and very young children.,Neuroblastoma is a rare cancerous disease and mainly affects infants and very young children.,10.1002/14651858.CD010685.pub3
18862,,The high-risk group is characterised by metastasis and other features that increase the risk of an adverse outcome.,The high-risk group is prone to spread of the disease and other characteristics that increase the risk of an adverse event.,10.1002/14651858.CD010685.pub3
18863,,There was no clear evidence of a difference in overall survival and event-free survival between the treatment alternatives.,Overall survival and event-free survival were no different between the two treatment alternatives.,10.1002/14651858.CD010685.pub3
