,prefix,input_text,target_text,doi
11406,,"Three small randomised controlled trials, with a total of 109 participants with Orthopaedic Trauma Association/Arbeitsgemeinschaft für Osteosynthesefragen (OTA/AO) type C distal humeral fractures, were included.","Malgré des recherches exhaustives, nous n'avons identifié que trois essais contrôlés randomisés de petite taille totalisant 109 participants.",10.1002/14651858.CD009890.pub2
11407,,"One trial, involving 42 participants, compared open reduction-internal fixation (ORIF) with total elbow arthroplasty (TEA) in patients aged over 65 years.",Un essai a comparé la réduction à ciel ouvert avec fixation interne au remplacement total du coude chez des personnes âgées de 65 ans et plus.,10.1002/14651858.CD009890.pub2
11408,,"The second trial, involving 38 patients but reporting results for 35, compared perpendicular versus parallel double plate fixation strategies.",Le deuxième essai a comparé deux techniques de positionnement de deux plaques utilisées pour la fixation interne. Celles-ci étaient soit perpendiculaires (lorsque les plaques étaient à angle droit les unes par rapport aux autres le long de l'os) soit parallèles (lorsque les plaques étaient d'un côté ou de l'autre de l'os).,10.1002/14651858.CD009890.pub2
11409,,Failure to recruit adequate follicles is called 'poor response'.,"La collecte d'un nombre insuffisant de follicules, dans lesquels les ovules sont prélevés, est appelée « faible réponse ».",10.1002/14651858.CD004379.pub3
11410,,"Various treatment protocols have been proposed that are targeted at this cohort of women, aiming to increase their ovarian response.",Divers protocoles de traitement destinés à ces femmes ont été proposés dans le but d'augmenter leur réponse ovarienne.,10.1002/14651858.CD004379.pub3
11411,,We included randomized controlled trials that evaluated interventions enhancing adherence to dietary advice for preventing and managing chronic diseases in adults.,C'est pourquoi nous avons passé en revue les essais d'interventions visant à améliorer l'observance des conseils diététiques pour la prévention et la prise en charge de maladies chroniques chez l'adulte.,10.1002/14651858.CD008722.pub2
11412,,We included randomized controlled trials that evaluated interventions enhancing adherence to dietary advice for preventing and managing chronic diseases in adults.,Nous avons identifié 38 études impliquant 9445 participants et ayant examiné plusieurs types d'interventions pour le renforcement de l'observance des conseils diététiques pour la prévention et la prise en charge de multiples maladies chroniques.,10.1002/14651858.CD008722.pub2
11413,,"Interventions shown to improve at least one diet adherence outcome are: telephone follow-up, video, contract, feedback, nutritional tools and more complex interventions including multiple interventions.","Voici les interventions qui se sont avérées améliorer au moins un critère du respect d'un régime alimentaire : le suivi téléphonique, la vidéo, le contrat, le feedback, les outils nutritionnels et des interventions plus complexes, y compris des interventions multiples.",10.1002/14651858.CD008722.pub2
11414,,"However, these interventions also shown no difference in some diet adherence outcomes compared to a control/usual care group making inconclusive results about the most effective intervention to enhance dietary advice.","Ces interventions, toutefois, n'avaient produit aucune différence pour certains critères d'observance du régime par rapport à un groupe de contrôle / soins habituels, ce qui rend les résultats peu concluants quant à l'intervention la plus efficace pour améliorer les conseils diététiques.",10.1002/14651858.CD008722.pub2
11415,,The majority of studies reporting a diet adherence outcome favouring the intervention group compared to the control/usual care group in the short-term also reported no significant effect at later time points.,La majorité des études rapportant un résultat d'observance du régime alimentaire à l'avantage du groupe d'intervention par rapport au groupe de contrôle / soins habituels à court terme n'avaient fait état d'aucun effet significatif à plus longue échéance.,10.1002/14651858.CD008722.pub2
11416,,"Studies investigating interventions such as a group session, individual session, reminders, restriction and behaviour change techniques reported no diet adherence outcome showing a statistically significant difference favouring the intervention group.","Les études portant sur des interventions de type séance de groupe, rencontre individuelle, rappels, restriction et techniques de modification du comportement, n'avaient rapporté aucun résultat d'observance du régime alimentaire montrant une différence statistiquement significative en faveur du groupe d'intervention.",10.1002/14651858.CD008722.pub2
11417,,"Finally, studies were generally of short duration and low quality, and adherence measures varied widely.","Enfin, les interventions étaient en général de courte durée, les études avaient utilisé des méthodes différentes pour mesurer l'observance et la qualité des études était généralement faible.",10.1002/14651858.CD008722.pub2
11418,,"These studies compared various AED treatment durations, six, 12 and 24 months.",Ces essais ont comparé différentes durées de traitement par MAE : de 6 à 12 mois en traitement de courte durée et de 12 à 24 mois en traitement de longue durée.,10.1002/14651858.CD009027.pub3
11419,,"Two authors independently screened and selected relevant studies, and conducted further risk of bias assessment.",Deux auteurs indépendants ont sélectionné et évalué les essais.,10.1002/14651858.CD003363.pub3
11420,,There is no clear evidence that structural interventions at the community level to increase condom use prevent the transmission of HIV and other STIs.,"Aussi, si l'utilisation du préservatif n'est pas systématique, le risque de transmission du VIH et d'autres IST persiste.",10.1002/14651858.CD003363.pub3
11421,,The quality of the evidence was deemed to be moderate for nearly all key outcomes.,La qualité des preuves a été jugée modérée.,10.1002/14651858.CD003363.pub3
11422,,Induction of labour is a common intervention in obstetric practice.,Le déclenchement artificiel du travail (induction) est une intervention courante en pratique obstétricale.,10.1002/14651858.CD007707.pub2
11423,,"Traditionally, in most hospitals induction of labour with medication starts early in the morning, with the start of the working day for the day shift.","Traditionnellement, dans la plupart des hôpitaux, l'induction du travail commence tôt le matin, avec le début de la journée de travail.",10.1002/14651858.CD007707.pub2
11424,,In human and animal studies spontaneous onset of labour is proven to have a circadian rhythm with a preference for start of labour in the evening.,Dans les études humaines et animales il est cependant prouvé que le déclenchement spontané du travail répond à un rythme circadien et survient de préférence le soir.,10.1002/14651858.CD007707.pub2
11425,,"Moreover, when spontaneous labour starts in the evening, the total duration of labour and delivery shortens and fewer obstetric interventions are needed.","De plus, lorsque le travail spontané commence dans la soirée, la durée totale du travail est plus courte et moins d'interventions obstétricales sont nécessaires.",10.1002/14651858.CD007707.pub2
11426,,"Based on these observations one might assume that starting induction of labour in the evening, in harmony with the circadian rhythm of natural birth, is more beneficial for both mother and child.",Sur la base de ces observations on peut supposer qu'il est plus avantageux d'entamer l'induction du travail en harmonie avec le rythme circadien de l'accouchement naturel.,10.1002/14651858.CD007707.pub2
11427,,"Two trials compared the administration of prostaglandins in the morning versus the evening in women with an unfavourable cervix, and one trial compared induction of labour in the morning versus the evening in women with a favourable cervix and/or ruptured membranes with intravenous oxytocin.","Un essai avait utilisé l'ocytocine par voie intraveineuse chez des femmes qui avaient un col dilaté ou les membranes rompues, et deux essais avaient utilisé des prostaglandines pour induire le travail.",10.1002/14651858.CD007707.pub2
11428,,One study reported a statistically significant preference by women to start induction of labour with prostaglandins in the morning.,"Une étude avait rapporté que les femmes préféraient commencer l'induction du travail par prostaglandines le matin, et plus de femmes dans le groupe de l'admission en soirée n'avaient pas aimé les interruptions pour le sommeil qui étaient associées au protocole d'induction.",10.1002/14651858.CD007707.pub2
11429,,"Taking into account women's preferences that favoured administration of prostaglandins in the morning, we conclude that caregivers should preferably consider administering prostaglandins in the morning.","Toutefois, compte tenu de la préférence de la plupart des femmes, l'administration de prostaglandines devrait être faite de préférence le matin.",10.1002/14651858.CD007707.pub2
