,prefix,input_text,target_text,doi
19500,,"The available studies were of moderate or small size and used different designs, which prevented pooling of data.",تمام مطالعات، حجم نمونه کوچک یا متوسطی داشتند، بنابراین نتایج به جای نشان دادن تفاوت‌های واقعی، در معرض خطر تحت تاثیر قرار گرفتن به وسیله نوسانات تصادفی‌سازی هستند، و آنها نیز ممکن است هرگونه تاثیری را بیشتر از حد واقعی برآورد کنند.,10.1002/14651858.CD011460.pub2
19501,,"The available studies were of moderate or small size and used different designs, which prevented pooling of data.",از آن جا که مطالعات همگی از طراحی‌های مختلف استفاده کردند، قادر به مقایسه نتایج حاصل از هر یک از مطالعات با دیگری نبودیم.,10.1002/14651858.CD011460.pub2
19502,,Pain relief and adverse events were comparable between the tapentadol and morphine and oxycodone groups.,با این حال، نتایج هر مطالعه به تنهایی نشان داد که تفاوت زیادی بین سطوح درد مصرف‌کنندگان تاپنتادول و افرادی که از مورفین و اکسی‌کدون استفاده کردند، وجود نداشت.,10.1002/14651858.CD011460.pub2
19503,,There was no advantage of tapentadol over morphine or oxycodone in terms of serious adverse events.,همچنین مطالعات نشان دادند که هیچ تفاوت قابل‌اندازه‌گیری در تعداد عوارض جانبی رخ داده در مصرف‌کنندگان تاپنتادول، مورفین، یا اکسی‌کدون وجود نداشت.,10.1002/14651858.CD011460.pub2
19504,,There was no advantage of tapentadol over morphine or oxycodone in terms of serious adverse events.,بنابراین، ما فقط می‌توانیم نتیجه‌گیری کنیم که مطالعات انجام شده تا به امروز، نشان می‌دهند تاثیر تاپنتادول کمتر یا بیشتر از مورفین و اکسی‌کدون نیست و تحمل‌پذیری آن نسبت به مورفین و اکسی‌کدون، بیشتر یا کمتر نیست.,10.1002/14651858.CD011460.pub2
19505,,Lymph node metastases can be found in approximately 10% of women who before surgery are thought to have cancer confined to the womb.,بیش‌تر زنان (75%) در زمان تشخیص، دارای تومورهایی هستند که داخل بدنه رحم محدود شده‌اند و سه-چهارم زنان برای مدت 10 سال پس از تشخیص زنده خواهند ماند.,10.1002/14651858.CD007585.pub4
19506,,Lymph node metastases can be found in approximately 10% of women who before surgery are thought to have cancer confined to the womb.,متاستازهای غده لنفاوی در هر یک نفر از هر 10 زنی که به نظر می‌رسد در زمان تشخیص دارای سرطان محدود شده به رحم هستند، می‌تواند وجود داشته باشد و برداشت غدد لنفاوی لگنی و پارا-آئورت حتی در زنانی که احتمال می‌رود در مراحل اولیه سرطان به سر می‌برند، مورد حمایت بوده است.,10.1002/14651858.CD007585.pub4
19507,,This recommendation is based on data from studies that suggested improvement in survival following pelvic and para-aortic lymphadenectomy.,این توصیه بر پایه‌ مطالعات غیر-تصادفی‌سازی شده‌ای است که بهبودی را در بقا پس از برداشت غدد لنفاوی لگنی و پارا-آئورت نشان می‌دهد.,10.1002/14651858.CD007585.pub4
19508,,Surgical removal of pelvic and para-aortic lymph nodes has serious potential short-term and long-term sequelae.,با وجود این، درمان غدد لنفاوی لگنی ممکن است مزیتی در بر نداشته و درمان اضافی غدد لنفاوی ممکن است الزاما درمان بهتری نباشد، به ویژه از آن‌جایی که برداشت غدد لنفاوی از طریق جراحی اثرات بالقوه آسیب‌رسان کوتاه‌مدت و بلندمدت جدی‌ای را به همراه دارد.,10.1002/14651858.CD007585.pub4
19509,,To evaluate the effectiveness and safety of lymphadenectomy for the management of endometrial cancer.,ارزیابی ایمنی و کارایی لنفادنکتومی در مدیریت سرطان آندومتر.,10.1002/14651858.CD007585.pub4
19510,,We found no difference in risk of direct surgical morbidity between women who underwent lymphadenectomy and those who did not undergo lymphadenectomy.,ما فقط سه کارآزمایی را یافتیم که به مقایسه لنفادنکتومی با عدم انجام لنفادنکتومی در زنان مبتلا به سرطان آندومتر پرداخته بودند.,10.1002/14651858.CD007585.pub4
19511,,We found no difference in risk of direct surgical morbidity between women who underwent lymphadenectomy and those who did not undergo lymphadenectomy.,زمانی که یافته‌های مربوط به دو مطالعه باقی‌مانده را با هم ترکیب کردیم، که شامل 1945 زن بودند، هیچ شواهدی را مبنی بر کم‌تر بودن احتمال مرگ یا عود مجدد سرطان در زنانی که تحت لنفادنکتومی قرار گرفته بودند، نیافتیم.,10.1002/14651858.CD007585.pub4
19512,,This review found no evidence that lymphadenectomy decreases risk of death or disease recurrence compared with no lymphadenectomy in women with presumed stage I disease.,عدم قطعیت در خصوص این‌که لنفادنکتومی یا عدم لنفادنکتومی بهترین راهکار در مدیریت سرطان آندومتر در مراحل اولیه بیماری است یا خیر، به احتمال زیاد این واقعیت را می‌رساند که شواهد هیچ کاهشی را در مرگ‌ومیر یا عود بیماری به هنگام اجرای لنفادنکوتومی نشان نمی‌دهند، نه اینکه هیچ شواهدی در این زمینه وجود ندارد.,10.1002/14651858.CD007585.pub4
19513,,Evidence on serious adverse events suggests that women who undergo lymphadenectomy are more likely to experience surgery-related systemic morbidity or lymphoedema/lymphocyst formation.,به‌علاوه، زنانی که تحت لنفادنکتومی قرار گرفتند، دچار عوارض جانبی شدید بیش‌تری نسبت به آن‌هایی شدند که زیر بار این عمل نرفتند.,10.1002/14651858.CD007585.pub4
19514,,To assess the effects of short-acting insulin analogues versus regular human insulin in adults with type 1 diabetes.,آیا آنالوگ‌های انسولین کوتاه-اثر مفیدتر از انسولین رگولار انسانی برای بزرگسالان مبتلا به دیابت نوع 1 هستند؟,10.1002/14651858.CD012161
19515,,Our analysis suggests only a minor benefit of short-acting insulin analogues on blood glucose control in people with type 1 diabetes.,در دیابت نوع 1، لوزالمعده هیچ انسولینی تولید نمی‌کند، بنابراین فرد مجبور است برای کنترل سطح گلوکز خود انسولین تزریق کند.,10.1002/14651858.CD012161
19516,,Our analysis suggests only a minor benefit of short-acting insulin analogues on blood glucose control in people with type 1 diabetes.,آنالوگ‌های انسولین کوتاه-اثر (مانند انسولین لیسپرو (lispro)، انسولین آسپارت (aspart) و انسولین گلولیسین (glulisine)) نسبت به انسولین رگولار انسانی سریع‌تر اثر می‌کنند.,10.1002/14651858.CD012161
