,prefix,input_text,target_text,doi
26611,,To determine the safety and effectiveness of fast-track cardiac care compared with conventional (not fast-track) care in adult patients undergoing cardiac surgery.,This review examined evidence on the effectiveness and safety of fast-track care compared with conventional (not fast-track) care.,10.1002/14651858.CD003587.pub3
26612,,"Fast-track cardiac care intervention includes administration of low-dose opioid-based general anaesthesia or use of a time-directed extubation protocol, or both.","In the past, adults were given high-dose opioid-based anaesthesia for cardiac surgery and were provided with mechanical breathing support overnight in an intensive care unit after surgery.",10.1002/14651858.CD003587.pub3
26613,,Safe and effective fast-track cardiac care may reduce hospital costs.,It is important to improve hospital efficiency by using safe fast-track interventions.,10.1002/14651858.CD003587.pub3
26614,,We included 28 trials (4438 participants) in the updated review.,"We found 28 relevant randomized controlled studies, conducted between 1994 and 2015.",10.1002/14651858.CD003587.pub3
26615,,We included 28 trials (4438 participants) in the updated review.,"Most of the 4438 adults who participated in these studies were undergoing first-time elective coronary artery graft bypass or valve replacement surgery, or both.",10.1002/14651858.CD003587.pub3
26616,,We considered most participants to be at low to moderate risk of death after surgery.,They were at low to moderate risk of death after surgery.,10.1002/14651858.CD003587.pub3
26617,,"Investigators reported no differences in risk of mortality within the first year after surgery between low-dose versus high-dose opioid-based general anaesthesia groups (OR 0.53, 95% CI 0.25 to 1.12; eight trials, 1994 participants, low level of evidence) and between a time-directed extubation protocol versus usual care (OR 0.80, 95% CI 0.45 to 1.45; 10 trials, 1802 participants, low level of evidence).","We found no differences in risk of death in the first year after surgery (18 trials, 3796 participants) nor in complications after surgery such as the need to replace the tracheal tube after surgery (17 trials, 1855 participants) and occurrence of myocardial infarction (16 trials, 3061 participants) or stroke (16 trials, 2208 participants), when we examined both types of interventions.",10.1002/14651858.CD003587.pub3
26618,,These fast-track interventions reduced time to extubation and shortened length of stay in the intensive care unit but did not reduce length of stay in the hospital.,"The fast-track group spent less time in the intensive care unit, but length of time spent in the hospital was similar between groups.",10.1002/14651858.CD003587.pub3
26619,,Safe and effective fast-track cardiac care may reduce hospital costs.,Fast-track cardiac care is safe in patients considered to be at low to moderate risk of death after surgery.,10.1002/14651858.CD003587.pub3
26620,,Low level laser therapy (LLLT) can be used to treat musculoskeletal disorders such as back pain.,Low level laser therapy (LLLT) is used by some physiotherapists to treat LBP.,10.1002/14651858.CD005107.pub4
26621,,Three small studies (168 people) separately showed statistically significant but clinically unimportant pain relief for LLLT versus sham therapy for sub-acute and chronic low-back pain at short-term and intermediate-term follow-up (up to six months).,"Three studies (168 people) separately showed that LLLT was more effective at reducing pain in the short-term (less than three months), and intermediate-term (six months) than sham (fake) laser.",10.1002/14651858.CD005107.pub4
26622,,Three small studies (168 people) separately showed statistically significant but clinically unimportant pain relief for LLLT versus sham therapy for sub-acute and chronic low-back pain at short-term and intermediate-term follow-up (up to six months).,Three studies (102 people) separately reported that LLLT with exercise was not better than exercise alone or exercise plus sham in short-term pain reduction.,10.1002/14651858.CD005107.pub4
26623,,One study (56 people) showed that LLLT was more effective than sham at reducing disability in the short term.,One study (56 people) showed that LLLT was more effective than sham at reducing disability in the short term.,10.1002/14651858.CD005107.pub4
26624,,"Three studies (102 people) reported that LLLT plus exercise were not better than exercise, with or without sham in the short-term in reducing pain or disability.",Three studies (102 people) compared LLLT plus exercise with exercise plus sham or exercise alone and did not show significant reduction in disability.,10.1002/14651858.CD005107.pub4
26625,,"Two studies (90 people) reported that LLLT was not more effective than exercise, with or without sham in reducing pain or disability in the short term.",Two studies (90 people) separately reported that LLLT was not more effective at reducing disability than exercise alone or exercise plus sham in the short-term.,10.1002/14651858.CD005107.pub4
26626,,"Based on the heterogeneity of the populations, interventions and comparison groups, we conclude that there are insufficient data to draw firm conclusions on the clinical effect of LLLT for low-back pain.","Based on these small trials, with different populations, LLLT doses and comparison groups, there are insufficient data to either support or refute the effectiveness of LLLT for the treatment of LBP.",10.1002/14651858.CD005107.pub4
26627,,Grade I or low-grade chondrosarcoma (LGCS) is a primary bone tumour with low malignant potential.,Low-grade chondrosarcomas (LGCS) are tumours that grow slowly over time and do not generally metastasize and people do not usually die from this disease.,10.1002/14651858.CD010778.pub2
26628,,"We included 18 studies, although we were only able to extract participant data from 14 studies that included a total of 511 participants; 419 participants were managed by intralesional treatment and 92 underwent a wide resection.",We identified 14 studies that were suitable for analysis with a total of 511 participants; 92 were treated by wide resection compared to 419 by intralesional treatment.,10.1002/14651858.CD010778.pub2
26629,,"We were not able to extract participant data from four studies, including 270 participants, and so we included them as a narrative summary only.","In addition, there were four studies including 270 participants, from which we could not extract the exact data, but were used to confirm the statistical analysis.",10.1002/14651858.CD010778.pub2
26630,,"Therefore, we could not determine whether wide resection is superior to intralesional treatment in terms of event-free survival and recurrence rates.",We found that there was little or no difference in rates of local recurrence between treatment types.,10.1002/14651858.CD010778.pub2
26631,,"However, functional outcome and complication rates are probably better after intralesional surgery compared to wide resection, although this is low-certainty evidence, considering the large effect size.","People with LGCS probably have better functionality after less aggressive intralesional treatment, and complication rates were probably lower compare to wide surgical resection.",10.1002/14651858.CD010778.pub2
26632,,Only evidence of low- and very low-certainty was available for this review according to the GRADE system.,"Overall certainty of the studies was very low, as all studies only described the results of the treatment in hindsight and none of the studies randomly selected patients between treatment groups.",10.1002/14651858.CD010778.pub2
